phecode,phecode_string,category,category_num
EM_200.23,Multinodular goiter,Endocrine/Metab,4
EM_200.24,Ectopic thyroid nodule,Endocrine/Metab,4
EM_200.25,Dyshormogenetic goiter,Endocrine/Metab,4
EM_200.3,Thyrotoxicosis [hyperthyroidism],Endocrine/Metab,4
EM_200.31,Graves' disease [Toxic diffuse goiter],Endocrine/Metab,4
EM_200.4,Thyroiditis,Endocrine/Metab,4
EM_200.41,Chronic thyroiditis,Endocrine/Metab,4
EM_200.411,Hashimoto thyroiditis [Chronic lymphocytic thyroiditis],Endocrine/Metab,4
EM_200.42,Acute thyroiditis,Endocrine/Metab,4
EM_200.43,Subacute thyroiditis,Endocrine/Metab,4
EM_200.45,Drug-induced/iatrogenic thyroiditis,Endocrine/Metab,4
EM_200.5,Disorders of thyrocalcitonin secretion,Endocrine/Metab,4
EM_200.6,Atrophy of thyroid,Endocrine/Metab,4
EM_200.7,Iodine-related thyroid disorders,Endocrine/Metab,4
EM_200.8,Sick-euthyroid syndrome,Endocrine/Metab,4
EM_200.9,Abnormal thyroid function studies,Endocrine/Metab,4
EM_202,Diabetes mellitus,Endocrine/Metab,4
EM_202.1,Type 1 diabetes,Endocrine/Metab,4
EM_202.2,Type 2 diabetes,Endocrine/Metab,4
EM_202.3,Secondary diabetes,Endocrine/Metab,4
EM_202.31,Diabetes mellitus due to underlying condition,Endocrine/Metab,4
EM_202.32,Drug or chemical induced diabetes mellitus,Endocrine/Metab,4
EM_202.4,Other specified diabetes,Endocrine/Metab,4
EM_203,Metabolic syndrome [Dysmetabolic syndrome X],Endocrine/Metab,4
EM_204,Abnormal glucose,Endocrine/Metab,4
EM_204.1,Impaired fasting glucose,Endocrine/Metab,4
EM_204.2,Impaired glucose tolerance (oral),Endocrine/Metab,4
EM_204.3,Hypoglycemia,Endocrine/Metab,4
EM_204.31,Hypoglycemic coma,Endocrine/Metab,4
EM_204.32,Drug-induced hypoglycemia,Endocrine/Metab,4
EM_204.4,Hyperglycemia,Endocrine/Metab,4
EM_204.5,Prediabetes,Endocrine/Metab,4
EM_206,Disorders of pancreatic internal secretion (excl. DM),Endocrine/Metab,4
EM_206.1,Abnormality of secretion of glucagon,Endocrine/Metab,4
EM_206.2,Abnormality of secretion of gastrin,Endocrine/Metab,4
EM_208,Disorders of parathyroid gland,Endocrine/Metab,4
EM_208.1,Hypoparathyroidism,Endocrine/Metab,4
EM_208.2,Hyperparathyroidism,Endocrine/Metab,4
EM_208.22,Secondary hyperparathyroidism,Endocrine/Metab,4
EM_209,Disorders of the pituitary gland and its hypothalamic control,Endocrine/Metab,4
EM_209.1,Pituitary hyperfunction,Endocrine/Metab,4
EM_209.11,"Tall stature, acromegaly and gigantism",Endocrine/Metab,4
EM_209.12,Syndrome of inappropriate secretion of antidiuretic hormone,Endocrine/Metab,4
EM_209.13,Hyperprolactinemia,Endocrine/Metab,4
EM_209.14,Pituitary-dependent Cushing's disease,Endocrine/Metab,4
EM_209.2,Hypopituitarism,Endocrine/Metab,4
EM_209.23,Iatrogenic hypopituitarism,Endocrine/Metab,4
EM_209.3,Hypothalamic dysfunction,Endocrine/Metab,4
EM_209.4,Diabetes insipidus,Endocrine/Metab,4
EM_211,Disorders of adrenal glands,Endocrine/Metab,4
EM_211.1,Adrenal hyperfunction,Endocrine/Metab,4
EM_211.11,Hyperaldosteronism,Endocrine/Metab,4
EM_211.13,Cushing's syndrome,Endocrine/Metab,4
EM_211.131,Drug-induced Cushing's syndrome,Endocrine/Metab,4
EM_211.132,Nelson's syndrome,Endocrine/Metab,4
EM_211.133,Ectopic ACTH syndrome,Endocrine/Metab,4
EM_211.14,Medulloadrenal hyperfunction,Endocrine/Metab,4
EM_211.2,Adrenocortical insufficiency,Endocrine/Metab,4
EM_211.22,Drug-induced adrenocortical insufficiency,Endocrine/Metab,4
EM_211.23,Postprocedural adrenocortical (-medullary) hypofunction,Endocrine/Metab,4
EM_211.3,Adrenogenital disorders,Endocrine/Metab,4
EM_214,Disorders of ovarian function,Endocrine/Metab,4
EM_214.1,Ovarian failure,Endocrine/Metab,4
EM_214.11,Premature menopause,Endocrine/Metab,4
EM_214.12,Postablative ovarian failure,Endocrine/Metab,4
EM_214.2,Ovarian hyperfunction,Endocrine/Metab,4
EM_214.21,Estrogen excess (Hyperestrogenism),Endocrine/Metab,4
EM_214.22,Androgen excess,Endocrine/Metab,4
EM_215,Testicular dysfunction,Endocrine/Metab,4
EM_215.1,Testicular hypofunction,Endocrine/Metab,4
EM_215.2,Testicular hyperfunction,Endocrine/Metab,4
EM_217,Disorders of puberty,Endocrine/Metab,4
EM_217.1,Delayed puberty,Endocrine/Metab,4
EM_217.2,Precocious puberty,Endocrine/Metab,4
EM_218,Polyglandular dysfunction,Endocrine/Metab,4
EM_218.2,Polyglandular dysfunction,Endocrine/Metab,4
EM_218.21,Autoimmune polyglandular failure,Endocrine/Metab,4
EM_218.22,Polyglandular hyperfunction,Endocrine/Metab,4
EM_220,Diseases of thymus gland,Endocrine/Metab,4
EM_220.1,Persistent hyperplasia of thymus,Endocrine/Metab,4
EM_220.2,Abscess of thymus,Endocrine/Metab,4
EM_228,Abnormal results of endocrine function studies (excluding thyroid),Endocrine/Metab,4
EM_229,"Other endocrine disorders, NOS",Endocrine/Metab,4
EM_229.1,"Ectopic hormone secretion, NEC",Endocrine/Metab,4
EM_230.1,Protein-calorie malnutrition,Endocrine/Metab,4
EM_230.2,Abnormal weight loss and underweight,Endocrine/Metab,4
EM_230.21,Abnormal weight loss,Endocrine/Metab,4
EM_230.22,Underweight,Endocrine/Metab,4
EM_230.3,Anorexia,Endocrine/Metab,4
EM_230.4,Cachexia,Endocrine/Metab,4
EM_230.5,Early satiety,Endocrine/Metab,4
EM_230.7,Failure to thrive,Endocrine/Metab,4
EM_232,Vitamin deficiencies,Endocrine/Metab,4
EM_232.1,Vitamin A deficiency,Endocrine/Metab,4
EM_232.2,Vitamin B group deficiency,Endocrine/Metab,4
EM_232.21,Thiamine deficiency [Vitamin B1],Endocrine/Metab,4
EM_232.22,Riboflavin deficiency [Vitamin B2],Endocrine/Metab,4
EM_232.23,Niacin deficiency [Vitamin B3],Endocrine/Metab,4
EM_232.26,Pyridoxine deficiency [Vitamin B6],Endocrine/Metab,4
EM_232.27,Vitamin B12 deficiency,Endocrine/Metab,4
EM_232.29,Folate deficiency [Vitamin B9],Endocrine/Metab,4
EM_232.3,Vitamin C deficiency [Ascorbic acid],Endocrine/Metab,4
EM_232.4,Vitamin D deficiency,Endocrine/Metab,4
EM_232.5,Vitamin E deficiency,Endocrine/Metab,4
EM_232.6,Vitamin K deficiency,Endocrine/Metab,4
EM_234,Other nutritional deficiencies,Endocrine/Metab,4
EM_234.1,Essential fatty acid [EFA] deficiency,Endocrine/Metab,4
EM_236,Overweight and obesity,Endocrine/Metab,4
EM_236.1,Obesity,Endocrine/Metab,4
EM_236.11,Morbid obesity,Endocrine/Metab,4
EM_236.2,Localized adiposity,Endocrine/Metab,4
EM_237,Abnormal weight gain,Endocrine/Metab,4
EM_238,Micronutrient excess,Endocrine/Metab,4
EM_238.1,Hypervitaminosis A,Endocrine/Metab,4
EM_238.2,Hypercarotenemia,Endocrine/Metab,4
EM_238.3,Megavitamin-B6 syndrome,Endocrine/Metab,4
EM_238.4,Hypervitaminosis D,Endocrine/Metab,4
EM_239,Hyperlipidemia,Endocrine/Metab,4
EM_239.1,Hypercholesterolemia,Endocrine/Metab,4
EM_239.11,Pure hypercholesterolemia,Endocrine/Metab,4
EM_239.13,Elevated Lipoprotein(a),Endocrine/Metab,4
EM_239.2,Hyperglyceridemia,Endocrine/Metab,4
EM_239.21,Pure hyperglyceridemia,Endocrine/Metab,4
EM_239.3,Mixed hyperlipidemia,Endocrine/Metab,4
EM_239.4,Hyperchylomicronemia,Endocrine/Metab,4
EM_244,Disorders of lipoprotein metabolism and other lipidemias,Endocrine/Metab,4
EM_244.4,"Lipodystrophy, not elsewhere classified",Endocrine/Metab,4
EM_247,Disorders of mineral metabolism and mineral deficiencies,Endocrine/Metab,4
EM_247.2,Disorders of copper metabolism,Endocrine/Metab,4
EM_247.3,Disorders of phosphorus metabolism,Endocrine/Metab,4
EM_247.4,Disorders of magnesium metabolism,Endocrine/Metab,4
EM_247.41,Hypermagnesemia,Endocrine/Metab,4
EM_247.42,Hypomagnesemia,Endocrine/Metab,4
EM_247.5,Disorders of calcium metabolism,Endocrine/Metab,4
EM_247.51,Hypocalcemia,Endocrine/Metab,4
EM_247.52,Hypercalcemia,Endocrine/Metab,4
EM_247.53,Calcinosis cutis,Endocrine/Metab,4
EM_247.54,Hungry bone syndrome,Endocrine/Metab,4
EM_247.55,Dietary calcium deficiency,Endocrine/Metab,4
EM_247.6,Metabolic disorders of zinc metabolism,Endocrine/Metab,4
EM_247.7,Disorders of iron metabolism,Endocrine/Metab,4
EM_247.71,Hemochromatosis,Endocrine/Metab,4
EM_247.8,Mineral deficiencies,Endocrine/Metab,4
EM_247.81,Dietary selenium deficiency,Endocrine/Metab,4
EM_247.82,Manganese deficiency,Endocrine/Metab,4
EM_247.83,Chromium deficiency,Endocrine/Metab,4
EM_247.84,Molybdenum deficiency,Endocrine/Metab,4
EM_247.85,Vanadium deficiency,Endocrine/Metab,4
EM_247.86,Dietary zinc deficiency,Endocrine/Metab,4
EM_247.87,Copper deficiency,Endocrine/Metab,4
EM_247.88,Iron deficiency,Endocrine/Metab,4
EM_248,"Disorders of plasma-protein metabolism, NEC",Endocrine/Metab,4
EM_249,Amyloidosis,Endocrine/Metab,4
EM_249.1,Cerebral amyloid angiopathy,Endocrine/Metab,4
EM_249.2,Light chain (AL) amyloidosis,Endocrine/Metab,4
EM_249.3,Wild-type transthyretin-related (ATTRwt) amyloidosis,Endocrine/Metab,4
EM_252,Other and unspecified disorders of metabolism,Endocrine/Metab,4
EM_252.1,Disorders of carnitine metabolism,Endocrine/Metab,4
EM_252.2,Hyperphenylalaninemia,Endocrine/Metab,4
EM_252.3,Disorders of bilirubin excretion,Endocrine/Metab,4
EM_252.31,Biliuria,Endocrine/Metab,4
EM_252.4,Hyperuricemia without signs of gout,Endocrine/Metab,4
EM_252.5,Disorders of carbohydrate metabolism,Endocrine/Metab,4
EM_252.51,Disorders of intestinal carbohydrate absorption,Endocrine/Metab,4
EM_256,"Disorders of fluid, electrolyte and acid-base balance",Endocrine/Metab,4
EM_256.1,Hyperosmolality and/or hypernatremia,Endocrine/Metab,4
EM_256.2,Hyposmolality and/or hyponatremia,Endocrine/Metab,4
EM_256.3,Mixed disorder of acid-base balance,Endocrine/Metab,4
EM_256.31,Acidosis,Endocrine/Metab,4
EM_256.32,Alkalosis,Endocrine/Metab,4
EM_256.4,Hyperkalemia [Hyperpotassemia],Endocrine/Metab,4
EM_256.5,Hypokalemia [Hypopotassemia],Endocrine/Metab,4
EM_256.6,Fluid overload,Endocrine/Metab,4
EM_256.7,Volume depletion,Endocrine/Metab,4
EM_256.71,Dehydration,Endocrine/Metab,4
EM_256.72,Hypovolemia,Endocrine/Metab,4
EM_257,Polydipsia,Endocrine/Metab,4
MB_280,Psychoactive substance related disorders,Mental,5
MB_280.1,Alcohol use disorders,Mental,5
MB_280.11,Alcohol abuse and dependence,Mental,5
MB_280.13,Alcoholic liver disease,Mental,5
MB_280.2,Opioid use disorders,Mental,5
MB_280.21,Opioid abuse or dependence,Mental,5
MB_280.3,Cannabis use disorders,Mental,5
MB_280.31,Cannabis abuse or dependance,Mental,5
MB_280.4,"Sedative, hypnotic, or anxiolytic related disorders",Mental,5
MB_280.41,"Sedative, hypnotic or anxiolytic-related abuse or dependance",Mental,5
MB_280.5,Stimulant use disorders,Mental,5
MB_280.51,Stimulant abuse or dependance,Mental,5
MB_280.7,Hallucinogen related disorders,Mental,5
MB_280.71,Hallucinogen abuse or dependence,Mental,5
MB_280.8,Psychoactive substance abuse,Mental,5
MB_280.9,Psychoactive substance dependance,Mental,5
MB_280.91,Psychoactive substance withdrawal,Mental,5
MB_281,Abuse of non-psychoactive substances,Mental,5
MB_282,Nicotine dependence (current and history of),Mental,5
MB_282.1,Current tobacco use and nicotine dependence,Mental,5
MB_282.2,Personal history of nicotine dependence,Mental,5
MB_283,Other mental and behavioral problems,Mental,5
MB_283.1,Symptoms and signs involving appearance and behavior,Mental,5
MB_283.3,High risk sexual behavior,Mental,5
MB_283.4,Patient's noncompliance with medical treatment and regimen,Mental,5
MB_283.8,Problems related to lifestyle,Mental,5
MB_284.1,Suicidal ideations,Mental,5
MB_284.2,Suicide and self-inflicted harm,Mental,5
MB_284.3,Nonsuicidal self-harm,Mental,5
MB_286,Mood [affective] disorders,Mental,5
MB_286.1,Bipolar disorder,Mental,5
MB_286.11,Bipolar I disorder,Mental,5
MB_286.12,Bipolar II disorder,Mental,5
MB_286.2,Major depressive disorder,Mental,5
MB_286.3,Premenstrual dysphoric disorder,Mental,5
MB_286.4,Dysthymic disorder,Mental,5
MB_287,Psychotic disorder,Mental,5
MB_287.1,Schizophrenia,Mental,5
MB_287.2,Schizoaffective disorder,Mental,5
MB_287.4,Delusional disorders,Mental,5
MB_287.5,Drug-induced psychotic disorder,Mental,5
MB_288,Anxiety and anxiety disorders,Mental,5
MB_288.2,Panic disorder [episodic paroxysmal anxiety],Mental,5
MB_288.3,Generalized anxiety disorder,Mental,5
MB_288.4,Phobic disorders,Mental,5
MB_288.41,Agoraphobia,Mental,5
MB_288.42,Social phobia,Mental,5
MB_288.5,Drug induced anxiety disorder,Mental,5
MB_289,Obsessive-compulsive disorder,Mental,5
MB_290,"Reaction to severe stress, and adjustment disorders",Mental,5
MB_290.1,Posttraumatic stress disorder,Mental,5
MB_291,Dissociative and somatoform disorders,Mental,5
MB_291.1,Conversion disorder,Mental,5
MB_293,Eating disorders,Mental,5
MB_293.1,Anorexia nervosa,Mental,5
MB_293.2,Bulimia nervosa,Mental,5
MB_293.3,Binge eating disorder,Mental,5
MB_293.4,Polyphagia,Mental,5
MB_293.5,Pica,Mental,5
MB_294,Sexual dysfunction and disorders,Mental,5
MB_296,Personality disorders,Mental,5
MB_296.1,Paranoid personality disorder,Mental,5
MB_296.2,Schizoid personality disorder,Mental,5
MB_296.3,Antisocial personality disorder,Mental,5
MB_296.4,Borderline personality disorder,Mental,5
MB_296.5,Histrionic personality disorder,Mental,5
MB_296.6,Avoidant personality disorder,Mental,5
MB_296.7,Dependent personality disorder,Mental,5
MB_296.8,Narcissistic personality disorder,Mental,5
MB_297,Gender identity disorder,Mental,5
MB_298,Impulse disorders,Mental,5
MB_298.1,Intermittent explosive disorder,Mental,5
MB_298.2,Pathological gambling,Mental,5
MB_298.3,Trichotillomania,Mental,5
MB_299,"Mental disorder, not otherwise specified",Mental,5
MB_300,Intellectual disabilities,Mental,5
MB_300.1,Mild intellectual disabilities,Mental,5
MB_300.2,Moderate intellectual disabilities,Mental,5
MB_300.3,Severe intellectual disabilities,Mental,5
MB_300.4,Profound intellectual disabilities,Mental,5
MB_301,Pervasive developmental disorders,Mental,5
MB_301.1,Autism,Mental,5
MB_301.2,Asperger's syndrome,Mental,5
MB_302,Developemental delay,Mental,5
MB_302.1,Speech and language developmental delay,Mental,5
MB_302.11,Expressive language disorder,Mental,5
MB_302.12,Mixed receptive-expressive language disorder,Mental,5
MB_302.13,Phonological disorder,Mental,5
MB_302.2,Specific developmental disorder of motor function,Mental,5
MB_302.3,Specific developmental disorders of scholastic skills,Mental,5
MB_302.4,Delayed milestones,Mental,5
MB_303,Symbolic dysfunctions,Mental,5
MB_303.1,Dyslexia and alexia,Mental,5
MB_304,Attention-deficit hyperactivity disorders,Mental,5
MB_305,Stereotyped movement disorders,Mental,5
MB_305.1,Tics and tic disorders,Mental,5
MB_305.11,Tourette's disorder,Mental,5
MB_305.12,Chronic motor or vocal tic disorder,Mental,5
MB_305.13,Transient tic disorder,Mental,5
MB_305.14,Tics of organic origin,Mental,5
MB_306,Conduct disorders,Mental,5
MB_307,Behavioral and emotional disorders with onset usually in childhood and adolescence,Mental,5
MB_307.3,Emotional disturbance of childhood or adolescence,Mental,5
MB_307.4,Disorders of social functioning with onset in childhood and adolescence,Mental,5
MB_308,Symptoms related to mental disorders,Mental,5
MB_308.1,Delirium,Mental,5
MB_308.2,Delusions,Mental,5
MB_308.3,Hallucinations,Mental,5
MB_308.31,Visual hallucinations,Mental,5
MB_308.32,Auditory hallucinations,Mental,5
MB_308.4,Neurocognitive disorder,Mental,5
MB_309,Signs and symptoms involving emotional state,Mental,5
MB_309.1,Irritability,Mental,5
MB_309.2,Impulsiveness,Mental,5
MB_309.3,Emotional lability,Mental,5
MB_309.4,Demoralization and apathy,Mental,5
MB_309.5,Nervousness,Mental,5
MB_309.6,"Excessive crying of child, adolescent, or adult",Mental,5
MB_309.7,Restlessness and agitation,Mental,5
MB_309.8,Homicidal ideations,Mental,5
MB_309.9,Hostility and violent behavior,Mental,5
NS_320,Meningitis,Neurological,6
NS_320.1,Infective meningitis,Neurological,6
NS_320.11,Bacterial meningitis,Neurological,6
NS_320.12,Viral meningitis,Neurological,6
NS_320.13,Fungal memingitis,Neurological,6
NS_320.2,Meningitis due to other non-infectious causes,Neurological,6
NS_320.21,Nonpyogenic meningitis,Neurological,6
NS_320.22,Chronic meningitis,Neurological,6
NS_321,"Encephalitis, myelitis and encephalomyelitis",Neurological,6
NS_321.1,Encephalitis,Neurological,6
NS_321.11,Bacterial encephalitis,Neurological,6
NS_321.12,Viral encephalitis,Neurological,6
NS_321.13,Toxoplasmosis meningoencephalitis,Neurological,6
NS_321.14,Acute disseminated encephalitis and encephalomyelitis (ADEM),Neurological,6
NS_321.2,Myelitis,Neurological,6
NS_321.21,Acute (transverse) myelitis,Neurological,6
NS_322,Other CNS infection,Neurological,6
NS_322.1,Prion diseases,Neurological,6
NS_322.2,Progressive multifocal leukoencephalopathy,Neurological,6
NS_322.4,Intracranial and intraspinal abscess,Neurological,6
NS_323,Systemic atrophies primarily affecting the central nervous system,Neurological,6
NS_323.3,Motor neuron disease,Neurological,6
NS_323.31,Amyotrophic lateral sclerosis [ALS],Neurological,6
NS_323.32,Progressive bulbar palsy,Neurological,6
NS_323.33,Primary lateral sclerosis,Neurological,6
NS_324,Extrapyramidal and movement disorders,Neurological,6
NS_324.1,Parkinsonism,Neurological,6
NS_324.11,Parkinson's disease (Primary),Neurological,6
NS_324.2,Degenerative diseases of the basal ganglia (excluding parkinsonism),Neurological,6
NS_324.21,Progressive supranuclear ophthalmoplegia [Steele-Richardson-Olszewski],Neurological,6
NS_324.3,Abnormal involuntary movements,Neurological,6
NS_324.31,Dystonia,Neurological,6
NS_324.311,Drug induced dystonia,Neurological,6
NS_324.314,Torticollis,Neurological,6
NS_324.315,Idiopathic orofacial dystonia,Neurological,6
NS_324.316,Blepharospasm,Neurological,6
NS_324.32,Abnormal head movements,Neurological,6
NS_324.33,Fasciculation,Neurological,6
NS_324.34,Tremor,Neurological,6
NS_324.341,Essential tremor,Neurological,6
NS_324.342,Drug-induced tremor,Neurological,6
NS_324.35,Myoclonus,Neurological,6
NS_324.5,Benign shuddering attacks,Neurological,6
NS_324.6,Tetany,Neurological,6
NS_324.7,Stiff-man syndrome,Neurological,6
NS_324.9,Chorea,Neurological,6
NS_325,Abnormality of gait and mobility,Neurological,6
NS_325.1,Abnormality of gait,Neurological,6
NS_325.2,Difficulty walking,Neurological,6
NS_325.3,Lack of coordination,Neurological,6
NS_326,Demyelinating diseases of the central nervous system,Neurological,6
NS_326.1,Multiple sclerosis,Neurological,6
NS_326.2,Neuromyelitis optica,Neurological,6
NS_326.3,Diffuse myelinoclastic sclerosis [Schilder's disease],Neurological,6
NS_328,Dementias and cerebral degeneration,Neurological,6
NS_328.1,Dementias,Neurological,6
NS_328.11,Alzheimer's disease,Neurological,6
NS_328.12,Vascular dementia,Neurological,6
NS_328.13,Frontotemporal dementia [FTD],Neurological,6
NS_328.14,Dementia with Lewy bodies,Neurological,6
NS_328.3,Cerebral degeneration,Neurological,6
NS_328.33,Corticobasal degeneration,Neurological,6
NS_328.34,Reye's syndrome,Neurological,6
NS_329,Symptoms and signs involving cognitive functions and awareness,Neurological,6
NS_329.1,Memory loss,Neurological,6
NS_329.2,Neurologic neglect syndrome,Neurological,6
NS_329.3,Age-related cognitive decline,Neurological,6
NS_329.4,Specified cognitive deficit,Neurological,6
NS_329.41,Attention and concentration deficit,Neurological,6
NS_329.42,Cognitive communication deficit,Neurological,6
NS_329.43,Visuospatial deficit,Neurological,6
NS_329.44,Psychomotor deficit,Neurological,6
NS_329.45,Frontal lobe and executive function deficit,Neurological,6
NS_329.5,Mild cognitive impairment,Neurological,6
NS_329.6,Transient global amnesia,Neurological,6
NS_329.8,"Altered mental status, unspecified",Neurological,6
NS_330,"Epilepsy, recurrent seizures, convulsions",Neurological,6
NS_330.1,Epilepsy,Neurological,6
NS_330.11,Generalized epilepsy,Neurological,6
NS_330.12,Partial epilepsy,Neurological,6
NS_330.14,Lennox-Gastaut syndrome,Neurological,6
NS_330.15,Juvenile myoclonic epilepsy,Neurological,6
NS_330.3,Convulsions,Neurological,6
NS_330.31,Febrile convulsions,Neurological,6
NS_330.4,Post-traumatic seizures,Neurological,6
NS_331,Headache,Neurological,6
NS_331.1,Tension headache,Neurological,6
NS_331.2,Post-traumatic headache,Neurological,6
NS_331.3,"Headache syndromes, non migraine",Neurological,6
NS_331.31,"Persistent headache syndromes, non migraine",Neurological,6
NS_331.32,Hypnic headache,Neurological,6
NS_331.33,Thunderclap headache,Neurological,6
NS_331.4,Cluster headaches,Neurological,6
NS_331.5,Paroxysmal hemicrania,Neurological,6
NS_331.6,Migraine,Neurological,6
NS_331.61,Migraine with aura,Neurological,6
NS_331.62,Hemiplegic migraine,Neurological,6
NS_331.63,Menstrual migraine,Neurological,6
NS_331.64,Chronic migraine without aura,Neurological,6
NS_331.7,Drug induced headache,Neurological,6
NS_333,Sleep disorders,Neurological,6
NS_333.1,Sleep apnea,Neurological,6
NS_333.11,Obstructive sleep apnea,Neurological,6
